Marco_Margarita_Right_1.c3d  



Time(s):	A_L_bicipite(μV):
0.353	8.25806
0.3535	4.12903
0.354	4.93469
0.3545	2.21558
0.355	7.5531
0.3555	5.94177
0.356	7.85522
0.3565	7.85522
0.357	14.60266
0.3575	9.36584
0.358	4.93469
0.3585	12.38708
0.359	13.29346
0.3595	9.56726
0.36	13.09204
0.3605	18.53027
0.361	20.1416
0.3615	13.99841
0.362	9.16443
0.3625	19.53735
0.363	16.71753
0.3635	15.40833
0.364	19.94019
0.3645	11.58142
0.365	6.3446
0.3655	3.7262
0.366	1.00708
0.3665	-1.61133
0.367	-2.31628
0.3675	1.10779
0.368	2.92053
0.3685	4.93469
0.369	6.14319
0.3695	18.32886
0.37	23.8678
0.3705	35.14709
0.371	39.98108
0.3715	37.56409
0.372	28.09753
0.3725	21.45081
0.373	14.70337
0.3735	12.78992
0.374	10.67505
0.3745	17.52319
0.375	11.58142
0.3755	2.01416
0.376	-6.44531
0.3765	-13.69629
0.377	-11.88354
0.3775	-25.68054
0.378	-25.37842
0.3785	-26.48621
0.379	-26.3855
0.3795	-14.70337
0.38	-13.99841
0.3805	-3.52478
0.381	-6.84814
0.3815	-4.12903
0.382	-9.06372
0.3825	-9.97009
0.383	-15.30762
0.3835	-16.01257
0.384	-17.22107
0.3845	-10.77576
0.385	-6.04248
0.3855	-9.16443
0.386	-5.84106
0.3865	-7.25098
0.387	0.70496
0.3875	2.81982
0.388	-1.2085
0.3885	-0.60425
0.389	5.0354
0.3895	5.43823
0.39	2.81982
0.3905	4.53186
0.391	0.60425
0.3915	2.11487
0.392	0.90637
0.3925	-2.01416
0.393	-5.33752
0.3935	-0.90637
0.394	-2.41699
0.3945	-0.10071
0.395	-2.41699
0.3955	-1.81274
0.396	3.52478
0.3965	-6.44531
0.397	-0.80566
0.3975	0.70496
0.398	-0.80566
0.3985	-2.31628
0.399	4.93469
0.3995	5.13611
0.4	2.11487
0.4005	7.35168
0.401	3.52478
0.4015	3.62549
0.402	9.06372
0.4025	8.45947
0.403	7.04956
0.4035	2.5177
0.404	5.74036
0.4045	-0.30212
0.405	1.71204
0.4055	0.60425
0.406	1.00708
0.4065	2.21558
0.407	-5.13611
0.4075	-3.52478
0.408	-0.50354
0.4085	2.71912
0.409	5.43823
0.4095	3.8269
0.41	9.46655
0.4105	24.16992
0.411	27.29187
0.4115	25.57983
0.412	31.82373
0.4125	35.2478
0.413	38.974
0.4135	34.14001
0.414	30.91736
0.4145	26.88904
0.415	24.27063
0.4155	12.99133
0.416	5.84106
0.4165	-0.10071
0.417	-5.84106
0.4175	-0.20142
0.418	0.20142
0.4185	0.10071
0.419	3.62549
0.4195	4.53186
0.42	8.15735
0.4205	0.30212
0.421	-0.40283
0.4215	-4.22974
0.422	-11.07788
0.4225	-9.76868
0.423	-6.64673
0.4235	-3.12195
0.424	10.37292
0.4245	6.84814
0.425	6.64673
0.4255	3.12195
0.426	7.95593
0.4265	6.54602
0.427	9.76868
0.4275	13.89771
0.428	8.66089
0.4285	10.97717
0.429	6.2439
0.4295	5.43823
0.43	5.0354
0.4305	7.75452
0.431	6.74744
0.4315	5.43823
0.432	4.73328
0.4325	3.02124
0.433	0.60425
0.4335	0.50354
0.434	5.0354
0.4345	7.35168
0.435	4.43115
0.4355	5.33752
0.436	4.63257
0.4365	6.44531
0.437	4.73328
0.4375	9.16443
0.438	3.7262
0.4385	7.25098
0.439	7.5531
0.4395	14.90479
0.44	13.89771
0.4405	17.32178
0.441	26.18408
0.4415	25.177
0.442	31.62231
0.4425	27.39258
0.443	24.27063
0.4435	24.67346
0.444	21.95435
0.4445	28.60107
0.445	26.28479
0.4455	19.94019
0.446	22.96143
0.4465	19.03381
0.447	13.49487
0.4475	9.97009
0.448	4.02832
0.4485	-1.71204
0.449	-10.77576
0.4495	-19.43665
0.45	-21.75293
0.4505	-21.55151
0.451	-12.5885
0.4515	-9.86938
0.452	-8.66089
0.4525	-4.93469
0.453	-3.62549
0.4535	1.61133
0.454	-0.10071
0.4545	2.21558
0.455	-0.10071
0.4555	-8.45947
0.456	-11.38
0.4565	-8.15735
0.457	-7.25098
0.4575	-7.45239
0.458	-10.37292
0.4585	-9.46655
0.459	-9.46655
0.4595	-8.45947
0.46	-2.71912
0.4605	-3.22266
0.461	-6.3446
0.4615	-0.10071
0.462	5.43823
0.4625	1.71204
0.463	3.92761
0.4635	-1.51062
0.464	-3.7262
0.4645	3.22266
0.465	8.35876
0.4655	11.78284
0.466	7.5531
0.4665	5.53894
0.467	1.51062
0.4675	3.7262
0.468	6.84814
0.4685	5.63965
0.469	4.53186
0.4695	15.30762
0.47	13.99841
0.4705	17.12036
0.471	15.40833
0.4715	14.60266
0.472	10.27222
0.4725	9.86938
0.473	11.58142
0.4735	12.08496
0.474	8.96301
0.4745	8.7616
0.475	4.93469
0.4755	4.53186
0.476	8.8623
0.4765	12.78992
0.477	16.41541
0.4775	17.12036
0.478	13.59558
0.4785	20.74585
0.479	19.13452
0.4795	22.15576
0.48	13.89771
0.4805	20.94727
0.481	16.81824
0.4815	13.99841
0.482	21.3501
0.4825	21.24939
0.483	20.04089
0.4835	17.82532
0.484	20.24231
0.4845	17.22107
0.485	12.5885
0.4855	7.15027
0.486	5.33752
0.4865	-8.8623
0.487	-6.3446
0.4875	-5.53894
0.488	-2.21558
0.4885	-1.71204
0.489	-10.97717
0.4895	-14.60266
0.49	-16.11328
0.4905	-12.28638
0.491	-7.35168
0.4915	-5.94177
0.492	-9.56726
0.4925	-9.86938
0.493	-6.44531
0.4935	-2.41699
0.494	0.70496
0.4945	4.83398
0.495	-6.2439
0.4955	-7.04956
0.496	-10.0708
0.4965	-8.15735
0.497	-7.5531
0.4975	-6.54602
0.498	-2.31628
0.4985	-2.92053
0.499	-1.00708
0.4995	0.70496
0.5	3.32336
0.5005	9.26514
0.501	12.89062
0.5015	13.99841
0.502	15.1062
0.5025	10.97717
0.503	13.49487
0.5035	10.17151
0.504	8.7616
0.5045	6.14319
0.505	-0.60425
0.5055	4.33044
0.506	-0.10071
0.5065	0.30212
0.507	0.70496
0.5075	4.12903
0.508	4.02832
0.5085	-1.91345
0.509	3.32336
0.5095	6.3446
0.51	3.12195
0.5105	11.17859
0.511	9.66797
0.5115	12.18567
0.512	20.34302
0.5125	20.84656
0.513	15.40833
0.5135	10.97717
0.514	9.16443
0.5145	11.88354
0.515	12.68921
0.5155	3.02124
0.516	-4.53186
0.5165	-6.64673
0.517	-14.70337
0.5175	-10.77576
0.518	-16.81824
0.5185	-17.01965
0.519	-22.76001
0.5195	-14.90479
0.52	-17.12036
0.5205	-9.06372
0.521	-1.40991
0.5215	0.50354
0.522	0.70496
0.5225	9.36584
0.523	11.2793
0.5235	20.44373
0.524	23.06213
0.5245	19.53735
0.525	20.54443
0.5255	18.63098
0.526	23.46497
0.5265	20.74585
0.527	18.93311
0.5275	15.60974
0.528	20.74585
0.5285	17.6239
0.529	10.77576
0.5295	10.97717
0.53	16.61682
0.5305	15.20691
0.531	11.38
0.5315	13.69629
0.532	13.59558
0.5325	9.76868
0.533	12.28638
0.5335	14.09912
0.534	4.33044
0.5345	-6.14319
0.535	-4.73328
0.5355	-1.2085
0.536	-6.64673
0.5365	3.12195
0.537	0.80566
0.5375	-0.60425
0.538	4.53186
0.5385	7.75452
0.539	9.06372
0.5395	11.38
0.54	15.30762
0.5405	22.96143
