Christian_Larivera_Right_1.c3d  



Time(s):	A_R_bicipite(μV):
0.367	3.12195
0.3675	0.30212
0.368	3.7262
0.3685	5.0354
0.369	10.87646
0.3695	4.83398
0.37	5.74036
0.3705	6.84814
0.371	3.92761
0.3715	6.04248
0.372	8.66089
0.3725	10.87646
0.373	7.85522
0.3735	8.35876
0.374	4.12903
0.3745	9.97009
0.375	7.45239
0.3755	9.97009
0.376	9.56726
0.3765	8.66089
0.377	7.95593
0.3775	10.57434
0.378	11.2793
0.3785	15.30762
0.379	10.37292
0.3795	11.88354
0.38	12.48779
0.3805	11.78284
0.381	14.60266
0.3815	14.50195
0.382	10.97717
0.3825	13.29346
0.383	7.75452
0.3835	6.14319
0.384	7.85522
0.3845	6.3446
0.385	9.36584
0.3855	8.45947
0.386	5.0354
0.3865	8.45947
0.387	6.64673
0.3875	4.83398
0.388	7.5531
0.3885	7.15027
0.389	6.74744
0.3895	12.99133
0.39	2.71912
0.3905	4.43115
0.391	4.53186
0.3915	5.74036
0.392	3.22266
0.3925	-1.71204
0.393	2.71912
0.3935	4.93469
0.394	4.12903
0.3945	0.70496
0.395	1.40991
0.3955	1.91345
0.396	-0.50354
0.3965	8.05664
0.397	1.51062
0.3975	3.52478
0.398	-2.11487
0.3985	1.00708
0.399	-0.80566
0.3995	-1.91345
0.4	-1.91345
0.4005	-4.53186
0.401	-2.41699
0.4015	-1.81274
0.402	1.40991
0.4025	2.81982
0.403	4.02832
0.4035	5.43823
0.404	-2.71912
0.4045	3.62549
0.405	5.33752
0.4055	5.0354
0.406	5.94177
0.4065	4.02832
0.407	1.10779
0.4075	9.86938
0.408	2.41699
0.4085	7.75452
0.409	7.95593
0.4095	10.47363
0.41	8.66089
0.4105	4.12903
0.411	8.7616
0.4115	5.43823
0.412	1.3092
0.4125	5.13611
0.413	2.41699
0.4135	4.73328
0.414	6.44531
0.4145	8.45947
0.415	7.5531
0.4155	5.0354
0.416	5.53894
0.4165	3.32336
0.417	1.00708
0.4175	7.15027
0.418	6.04248
0.4185	4.83398
0.419	4.43115
0.4195	11.07788
0.42	4.12903
0.4205	6.54602
0.421	0.70496
0.4215	0
0.422	1.51062
0.4225	1.61133
0.423	4.93469
0.4235	7.5531
0.424	3.52478
0.4245	4.53186
0.425	0.70496
0.4255	3.52478
0.426	6.14319
0.4265	8.8623
0.427	6.2439
0.4275	4.33044
0.428	9.46655
0.4285	9.26514
0.429	9.56726
0.4295	4.33044
0.43	12.68921
0.4305	9.56726
0.431	12.89062
0.4315	9.16443
0.432	7.85522
0.4325	6.94885
0.433	4.02832
0.4335	8.96301
0.434	9.56726
0.4345	4.53186
0.435	5.43823
0.4355	2.41699
0.436	1.61133
0.4365	2.5177
0.437	3.7262
0.4375	0.40283
0.438	-0.40283
0.4385	-0.20142
0.439	7.75452
0.4395	4.73328
0.44	5.53894
0.4405	5.13611
0.441	9.16443
0.4415	10.77576
0.442	3.02124
0.4425	3.52478
0.443	6.84814
0.4435	4.33044
0.444	10.27222
0.4445	4.22974
0.445	2.61841
0.4455	4.22974
0.446	3.7262
0.4465	5.13611
0.447	4.12903
0.4475	4.53186
0.448	7.25098
0.4485	3.52478
0.449	3.12195
0.4495	7.25098
0.45	3.02124
0.4505	8.05664
0.451	3.42407
0.4515	1.81274
0.452	9.56726
0.4525	5.84106
0.453	4.22974
0.4535	8.56018
0.454	6.2439
0.4545	3.92761
0.455	3.52478
0.4555	-0.20142
0.456	4.22974
0.4565	6.84814
0.457	2.11487
0.4575	-1.10779
0.458	1.71204
0.4585	0.30212
0.459	2.5177
0.4595	1.51062
0.46	-1.71204
0.4605	1.61133
0.461	1.91345
0.4615	0.70496
0.462	-0.90637
0.4625	2.61841
0.463	4.02832
0.4635	0.80566
0.464	4.73328
0.4645	0.50354
0.465	-4.22974
0.4655	4.33044
0.466	2.21558
0.4665	6.44531
0.467	2.5177
0.4675	4.12903
0.468	3.42407
0.4685	7.25098
0.469	3.7262
0.4695	8.96301
0.47	4.33044
0.4705	4.02832
0.471	5.53894
0.4715	2.92053
0.472	-1.91345
0.4725	0.20142
0.473	4.33044
0.4735	6.64673
0.474	2.71912
0.4745	2.61841
0.475	6.54602
0.4755	5.33752
0.476	11.58142
0.4765	12.08496
0.477	10.17151
0.4775	10.0708
0.478	9.36584
0.4785	15.00549
0.479	12.89062
0.4795	11.58142
0.48	19.13452
0.4805	20.44373
0.481	15.40833
