Christian_Larivera_Right_1.c3d  



Time(s):	C_L_bicipite(μV):
0.576	4.93469
0.5765	11.2793
0.577	8.56018
0.5775	7.85522
0.578	2.71912
0.5785	3.8269
0.579	9.36584
0.5795	7.5531
0.58	6.54602
0.5805	7.25098
0.581	4.43115
0.5815	6.3446
0.582	6.74744
0.5825	4.12903
0.583	2.61841
0.5835	10.97717
0.584	5.74036
0.5845	10.27222
0.585	10.57434
0.5855	7.75452
0.586	8.15735
0.5865	6.84814
0.587	8.66089
0.5875	16.11328
0.588	6.74744
0.5885	5.0354
0.589	7.35168
0.5895	4.22974
0.59	5.94177
0.5905	8.56018
0.591	6.3446
0.5915	6.3446
0.592	5.74036
0.5925	3.92761
0.593	6.74744
0.5935	5.94177
0.594	8.96301
0.5945	6.3446
0.595	2.21558
0.5955	7.15027
0.596	3.8269
0.5965	4.33044
0.597	8.15735
0.5975	7.45239
0.598	7.85522
0.5985	6.2439
0.599	10.27222
0.5995	7.25098
0.6	9.16443
0.6005	9.66797
0.601	8.66089
0.6015	12.99133
0.602	11.88354
0.6025	4.93469
0.603	4.93469
0.6035	6.14319
0.604	11.2793
0.6045	9.56726
0.605	10.67505
0.6055	3.52478
0.606	8.15735
0.6065	11.07788
0.607	10.67505
0.6075	9.66797
0.608	6.04248
0.6085	8.96301
0.609	5.23682
0.6095	3.52478
0.61	2.21558
0.6105	8.8623
0.611	1.91345
0.6115	3.22266
0.612	1.2085
0.6125	5.33752
0.613	3.52478
0.6135	9.46655
0.614	4.43115
0.6145	8.56018
0.615	7.15027
0.6155	3.92761
0.616	0.70496
0.6165	9.16443
0.617	4.73328
0.6175	6.04248
0.618	6.04248
0.6185	4.73328
0.619	5.23682
0.6195	5.63965
0.62	4.02832
0.6205	4.12903
0.621	4.02832
0.6215	5.63965
0.622	2.92053
0.6225	5.33752
0.623	6.04248
0.6235	5.94177
0.624	3.7262
0.6245	6.3446
0.625	1.61133
0.6255	3.02124
0.626	4.22974
0.6265	0.80566
0.627	3.22266
0.6275	0.80566
0.628	1.2085
0.6285	2.81982
0.629	2.31628
0.6295	-0.70496
0.63	5.53894
0.6305	4.63257
0.631	1.61133
0.6315	4.73328
0.632	5.0354
0.6325	2.92053
0.633	3.92761
0.6335	3.8269
0.634	8.56018
0.6345	1.3092
0.635	3.42407
0.6355	2.81982
0.636	6.2439
0.6365	5.43823
0.637	8.35876
0.6375	6.94885
0.638	7.04956
0.6385	6.74744
0.639	10.57434
0.6395	8.7616
0.64	10.17151
0.6405	4.63257
0.641	0.80566
0.6415	0.90637
0.642	7.35168
0.6425	1.71204
0.643	5.23682
0.6435	1.91345
0.644	1.40991
0.6445	1.00708
0.645	6.3446
0.6455	8.05664
0.646	2.92053
0.6465	9.16443
0.647	9.76868
0.6475	0.80566
0.648	3.42407
0.6485	7.5531
0.649	9.86938
0.6495	4.33044
0.65	3.12195
0.6505	6.94885
0.651	8.05664
0.6515	3.12195
0.652	7.85522
0.6525	3.22266
0.653	5.33752
0.6535	4.93469
0.654	7.5531
0.6545	6.2439
0.655	9.76868
0.6555	6.2439
0.656	13.49487
0.6565	11.98425
0.657	9.36584
0.6575	5.63965
0.658	7.04956
0.6585	6.04248
0.659	4.43115
0.6595	1.2085
0.66	8.05664
0.6605	6.3446
0.661	5.0354
0.6615	2.71912
0.662	6.74744
0.6625	6.2439
0.663	3.32336
0.6635	-0.80566
0.664	1.71204
0.6645	4.73328
0.665	-0.20142
0.6655	4.12903
0.666	1.81274
0.6665	3.12195
0.667	1.2085
0.6675	5.53894
0.668	-1.10779
0.6685	-1.00708
0.669	2.61841
0.6695	1.91345
0.67	5.33752
0.6705	4.43115
0.671	9.16443
0.6715	3.92761
0.672	4.12903
0.6725	1.81274
0.673	3.32336
0.6735	7.35168
0.674	5.74036
0.6745	4.53186
0.675	5.33752
0.6755	5.63965
0.676	2.01416
0.6765	3.52478
0.677	2.31628
0.6775	3.52478
0.678	3.02124
0.6785	1.81274
0.679	7.15027
0.6795	9.76868
0.68	6.2439
0.6805	7.45239
0.681	2.01416
0.6815	4.93469
0.682	10.77576
0.6825	10.57434
0.683	11.17859
0.6835	2.41699
0.684	10.47363
0.6845	15.00549
0.685	7.65381
0.6855	7.15027
0.686	4.43115
0.6865	11.58142
0.687	9.06372
0.6875	8.45947
0.688	9.06372
0.6885	8.8623
0.689	9.46655
0.6895	7.25098
0.69	5.53894
0.6905	-1.00708
0.691	6.84814
0.6915	4.22974
0.692	9.06372
0.6925	6.3446
0.693	4.43115
0.6935	3.7262
0.694	9.16443
0.6945	4.83398
0.695	8.8623
0.6955	0.20142
0.696	3.22266
0.6965	2.71912
0.697	6.94885
0.6975	7.45239
0.698	9.86938
0.6985	7.85522
0.699	9.46655
0.6995	6.64673
0.7	6.2439
0.7005	7.25098
0.701	4.53186
0.7015	4.73328
0.702	4.83398
0.7025	-1.2085
0.703	5.0354
0.7035	8.56018
0.704	5.94177
0.7045	6.04248
0.705	5.74036
0.7055	4.22974
0.706	3.92761
0.7065	9.66797
0.707	7.25098
0.7075	0.80566
0.708	1.71204
0.7085	4.22974
0.709	1.3092
0.7095	1.81274
0.71	-0.30212
0.7105	6.04248
0.711	7.5531
0.7115	5.74036
0.712	1.10779
0.7125	1.51062
0.713	4.43115
0.7135	4.43115
0.714	4.83398
0.7145	4.93469
0.715	2.61841
0.7155	6.94885
0.716	5.13611
0.7165	1.71204
0.717	-2.21558
0.7175	3.8269
0.718	-0.50354
0.7185	-2.5177
0.719	-2.31628
0.7195	8.66089
0.72	2.01416
0.7205	5.23682
0.721	2.21558
0.7215	-1.10779
0.722	2.01416
0.7225	4.63257
0.723	6.64673
0.7235	7.75452
0.724	9.46655
0.7245	7.85522
